date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
3/29/2000,6.4,2.6,10.2,7.8,0,65,21.2,57.6,1006.2,12
3/30/2000,2.6,1.6,6,25.3,0,248,34.9,75.6,1009.1,0
3/31/2000,5.2,2.5,11,0,0,263,20.5,50.4,1010.7,300
4/1/2000,3.6,-0.5,9.7,0.9,0,237,6.8,26.6,1009.3,156
4/2/2000,6.4,-2.8,13.1,0,0,118,9.7,31,1007.2,648
4/3/2000,10.4,1.5,18.3,0,0,91,10.8,31.7,994.9,504
4/4/2000,10.8,7.1,17.2,0.3,0,59,7.6,22.7,995.7,594
4/5/2000,8.9,5.9,13.8,28.7,0,267,14.4,43.2,1005.2,96
4/6/2000,2.4,-0.3,7.4,0,0,350,12.2,39.6,1027.2,198
4/7/2000,5.2,-3.2,8.8,0,0,262,6.1,21.6,1031.3,558
4/8/2000,5.7,0.6,10.6,0,0,297,6.5,21.6,1025,318
4/9/2000,7.1,0.3,12.7,0,0,75,13.7,36,1012.9,726
4/10/2000,7.4,1.7,13.1,0,0,48,9.4,28.8,1008,564
4/11/2000,7.8,1.6,12.3,0.2,0,305,6.5,28.8,1000,102
4/12/2000,5.2,3.1,9.1,6.6,0,203,11.9,43.2,999.7,60
4/13/2000,6.7,0.4,8.7,6.8,0,179,5.4,25.9,1005.3,12
4/14/2000,11.8,6.3,16.7,0,0,100,8.6,30.2,1003.1,636
4/15/2000,8.6,2.3,19.2,2.5,0,136,13,61.9,1003.4,408
4/16/2000,10.4,1.3,17.5,0,0,141,9,33.5,1004.9,612
4/17/2000,9.5,5.8,15.7,2.2,0,298,14,34.2,1007.9,138
4/18/2000,7.8,5.5,10.4,8.7,0,143,6.8,23,1012.9,18
4/19/2000,9.2,6.9,13.5,0.1,0,245,7.9,27,1014.7,0
4/20/2000,10.6,1.4,17.3,0,0,74,5.8,25.6,1017.4,630
4/21/2000,15,5.2,23.1,0,0,253,6.1,27,1018.3,726
4/22/2000,16.6,5.3,24.9,0,0,71,4.7,16.6,1014.3,780
4/23/2000,18.6,6.8,24.4,0,0,89,6.8,37.8,1008.5,528
4/24/2000,9.3,7.7,19.3,0.5,0,258,19.8,47.5,1014.8,0
4/25/2000,11.2,8.7,16,0,0,13,7.6,23.8,1016.3,474
4/26/2000,14.4,3.9,21.9,0,0,75,6.8,19.4,1013.7,582
4/27/2000,15.6,7.9,19.2,0,0,79,9.7,26.3,1010.9,204
4/28/2000,16.6,10,23,0,0,89,10.8,38.5,1007.5,342
4/29/2000,17,14.1,22.7,0,0,45,9,28.8,1014.7,414
4/30/2000,15.4,13.5,18.3,0,0,260,8.3,20.2,1019.6,0
5/1/2000,15.3,8.1,22.3,0.2,0,203,5.8,46.4,1017.5,342
5/2/2000,15.5,6.7,22.4,0,0,104,11.9,37.8,1017.3,570
5/3/2000,15.5,8.2,22,0,0,52,6.8,21.6,1017.7,606
5/4/2000,15.3,11.9,20.5,3.3,0,217,6.1,24.8,1018.6,192
5/5/2000,15.3,9,21.3,0,0,94,8.3,34.9,1016.3,564
5/6/2000,15.4,8.5,23.1,1.5,0,76,7.9,49,1015.4,690
5/7/2000,17.1,7.9,24.6,0,0,301,4,17.6,1016.3,750
5/8/2000,17.1,11.8,23.9,0,0,223,7.2,33.8,1017.8,264
5/9/2000,18.1,10.6,25.6,0,0,222,5.8,23.8,1018.7,756
5/10/2000,19.7,10,26.7,0,0,77,5.4,20.9,1016.2,786
5/11/2000,21,11.4,27.3,0.2,0,75,6.8,23.8,1015.2,726
5/12/2000,15.6,13.9,19.6,19.3,0,239,10.8,36,1020.1,48
5/13/2000,14.4,12.6,19.1,0,0,90,7.9,27,1023.6,342
5/14/2000,15.6,7.1,22.1,0,0,72,11.2,38.9,1024.6,864
5/15/2000,19.1,7.2,25.6,0,0,75,4.7,19.4,1021.5,864
5/16/2000,20.5,8.7,27.3,0,0,203,3.6,19.1,1017.9,846
5/17/2000,18.8,12.2,26.7,29.4,0,230,11.2,39.6,1014.5,702
5/18/2000,12,10.8,15.7,7.9,0,261,6.5,30.2,1012.7,0
5/19/2000,10.4,8.6,14.7,1.9,0,242,12.2,38.5,1013.2,264
5/20/2000,9.5,7.3,13.5,0.5,0,265,15.5,51.8,1014.9,402
5/21/2000,13.1,2.3,17.2,2,0,149,4.7,46.1,1011.3,606
5/22/2000,10.8,8.3,13.6,0.6,0,256,17.6,47.2,1019.1,12
5/23/2000,13.2,8.4,17.6,0,0,92,5.8,19.8,1022.3,600
5/24/2000,16.3,5.2,22.6,0,0,256,6.1,33.5,1018.1,840
5/25/2000,18.8,9.7,24.6,0,0,258,9,34.6,1016.3,360
5/26/2000,17.3,12.6,21.9,0.5,0,55,9.4,31.3,1016.6,534
5/27/2000,12.9,11.1,19.8,0.8,0,261,10.4,55.1,1018.3,102
5/28/2000,13.8,9.5,19.4,9.7,0,185,9.4,51.8,1012.8,306
5/29/2000,9.5,7,14.4,3.3,0,231,9.4,84.2,1019.2,228
5/30/2000,11.5,4.5,16,20.2,0,207,5,29.9,1017.7,402
5/31/2000,11.4,9.8,15,0.3,0,275,12.6,32.4,1020.8,36
6/1/2000,15.4,3.4,21.7,0,0,115,4.3,23.8,1025.6,726
6/2/2000,18.8,8.8,25.5,0,0,71,4.3,18,1022.1,738
6/3/2000,20.7,11.9,27.2,0,0,107,6.8,23,1019.4,798
6/4/2000,19.8,15.2,25.7,13.8,0,217,7.2,43.2,1019.5,348
6/5/2000,20.6,12.7,27.4,9.2,0,75,9,54.7,1015.8,780
6/6/2000,13.9,12.6,18.8,6.3,0,263,12.2,36.4,1020.2,6
6/7/2000,13.6,11.1,18.7,0,0,269,15.1,42.8,1024.8,540
6/8/2000,16.4,7.2,21.4,0,0,73,9.7,29.5,1021.5,870
6/9/2000,21,10.4,27.2,0,0,71,9.4,26.6,1015.7,894
6/10/2000,22.8,13.9,29.7,0,0,103,4.3,20.9,1013.6,720
6/11/2000,23.3,13.6,30,0.2,0,150,9.7,49,1014.3,804
6/12/2000,19.6,17.2,23.8,0,0,315,9,28.4,1026.5,306
6/13/2000,23.4,13.8,28.5,4.3,0,60,7.2,45.4,1023,702
6/14/2000,20.6,15.9,26.4,1,0,264,12.2,49,1023.2,582
6/15/2000,17.6,15.5,21.3,7.6,0,267,14.8,47.2,1023.5,120
6/16/2000,14.3,12.1,18.9,0,0,306,15.5,46.4,1026.7,534
6/17/2000,14.2,7.3,19.2,0,0,306,4.7,20.5,1030.8,774
6/18/2000,17.3,5.1,24.1,0,0,80,4.7,19.8,1029,912
6/19/2000,21,8.6,28.2,0,0,93,4.7,21.2,1023.3,912
6/20/2000,22.8,12,30.3,0,0,114,4.3,25.2,1018.1,912
6/21/2000,25.4,13.1,31.1,0,0,209,5.4,25.2,1016,900
6/22/2000,24,17.4,29.9,30.9,0,264,12.2,33.1,1017.4,786
